"Iteration","Difficulty","Learner","Measure","Value"
148," Easy"," Value Iteration"," Rewards",91
149," Easy"," Value Iteration"," Rewards",92
150," Easy"," Value Iteration"," Rewards",85
151," Easy"," Value Iteration"," Rewards",89
152," Easy"," Value Iteration"," Rewards",91
153," Easy"," Value Iteration"," Rewards",92
154," Easy"," Value Iteration"," Rewards",92
155," Easy"," Value Iteration"," Rewards",90
156," Easy"," Value Iteration"," Rewards",91
157," Easy"," Value Iteration"," Rewards",92
158," Easy"," Value Iteration"," Rewards",88
159," Easy"," Value Iteration"," Rewards",90
160," Easy"," Value Iteration"," Rewards",89
161," Easy"," Value Iteration"," Rewards",90
162," Easy"," Value Iteration"," Rewards",93
163," Easy"," Value Iteration"," Rewards",91
164," Easy"," Value Iteration"," Rewards",93
165," Easy"," Value Iteration"," Rewards",92
166," Easy"," Value Iteration"," Rewards",92
167," Easy"," Value Iteration"," Rewards",88
168," Easy"," Value Iteration"," Rewards",93
169," Easy"," Value Iteration"," Rewards",89
170," Easy"," Value Iteration"," Rewards",84
171," Easy"," Value Iteration"," Rewards",92
172," Easy"," Value Iteration"," Rewards",89
173," Easy"," Value Iteration"," Rewards",88
174," Easy"," Value Iteration"," Rewards",89
175," Easy"," Value Iteration"," Rewards",91
176," Easy"," Value Iteration"," Rewards",93
177," Easy"," Value Iteration"," Rewards",93
178," Easy"," Value Iteration"," Rewards",91
179," Easy"," Value Iteration"," Rewards",91
180," Easy"," Value Iteration"," Rewards",89
181," Easy"," Value Iteration"," Rewards",92
182," Easy"," Value Iteration"," Rewards",85
183," Easy"," Value Iteration"," Rewards",91
184," Easy"," Value Iteration"," Rewards",93
185," Easy"," Value Iteration"," Rewards",92
186," Easy"," Value Iteration"," Rewards",91
187," Easy"," Value Iteration"," Rewards",91
188," Easy"," Value Iteration"," Rewards",92
189," Easy"," Value Iteration"," Rewards",88
190," Easy"," Value Iteration"," Rewards",89
191," Easy"," Value Iteration"," Rewards",91
192," Easy"," Value Iteration"," Rewards",93
193," Easy"," Value Iteration"," Rewards",89
194," Easy"," Value Iteration"," Rewards",89
195," Easy"," Value Iteration"," Rewards",93
196," Easy"," Value Iteration"," Rewards",92
197," Easy"," Value Iteration"," Rewards",92
198," Easy"," Value Iteration"," Rewards",92
199," Easy"," Value Iteration"," Rewards",91
200," Easy"," Value Iteration"," Rewards",86
201," Easy"," Value Iteration"," Rewards",91
202," Easy"," Value Iteration"," Rewards",93
203," Easy"," Value Iteration"," Rewards",90
204," Easy"," Value Iteration"," Rewards",91
205," Easy"," Value Iteration"," Rewards",89
206," Easy"," Value Iteration"," Rewards",93
207," Easy"," Value Iteration"," Rewards",91
208," Easy"," Value Iteration"," Rewards",93
209," Easy"," Value Iteration"," Rewards",92
210," Easy"," Value Iteration"," Rewards",88
211," Easy"," Value Iteration"," Rewards",78
212," Easy"," Value Iteration"," Rewards",87
213," Easy"," Value Iteration"," Rewards",93
214," Easy"," Value Iteration"," Rewards",92
215," Easy"," Value Iteration"," Rewards",85
216," Easy"," Value Iteration"," Rewards",89
217," Easy"," Value Iteration"," Rewards",92
218," Easy"," Value Iteration"," Rewards",92
219," Easy"," Value Iteration"," Rewards",90
220," Easy"," Value Iteration"," Rewards",89
221," Easy"," Value Iteration"," Rewards",87
222," Easy"," Value Iteration"," Rewards",91
223," Easy"," Value Iteration"," Rewards",93
224," Easy"," Value Iteration"," Rewards",91
225," Easy"," Value Iteration"," Rewards",89
226," Easy"," Value Iteration"," Rewards",92
227," Easy"," Value Iteration"," Rewards",92
228," Easy"," Value Iteration"," Rewards",92
229," Easy"," Value Iteration"," Rewards",92
230," Easy"," Value Iteration"," Rewards",88
231," Easy"," Value Iteration"," Rewards",91
232," Easy"," Value Iteration"," Rewards",90
233," Easy"," Value Iteration"," Rewards",92
234," Easy"," Value Iteration"," Rewards",91
235," Easy"," Value Iteration"," Rewards",91
236," Easy"," Value Iteration"," Rewards",91
237," Easy"," Value Iteration"," Rewards",88
238," Easy"," Value Iteration"," Rewards",91
239," Easy"," Value Iteration"," Rewards",83
240," Easy"," Value Iteration"," Rewards",88
241," Easy"," Value Iteration"," Rewards",92
242," Easy"," Value Iteration"," Rewards",92
243," Easy"," Value Iteration"," Rewards",91
244," Easy"," Value Iteration"," Rewards",92
245," Easy"," Value Iteration"," Rewards",89
246," Easy"," Value Iteration"," Rewards",91
247," Easy"," Value Iteration"," Rewards",88
248," Easy"," Value Iteration"," Rewards",93
249," Easy"," Value Iteration"," Rewards",84
250," Easy"," Value Iteration"," Rewards",91
251," Easy"," Value Iteration"," Rewards",91
252," Easy"," Value Iteration"," Rewards",91
253," Easy"," Value Iteration"," Rewards",92
254," Easy"," Value Iteration"," Rewards",90
255," Easy"," Value Iteration"," Rewards",90
256," Easy"," Value Iteration"," Rewards",93
257," Easy"," Value Iteration"," Rewards",93
258," Easy"," Value Iteration"," Rewards",93
259," Easy"," Value Iteration"," Rewards",90
260," Easy"," Value Iteration"," Rewards",91
261," Easy"," Value Iteration"," Rewards",93
262," Easy"," Value Iteration"," Rewards",90
263," Easy"," Value Iteration"," Rewards",93
264," Easy"," Value Iteration"," Rewards",92
265," Easy"," Value Iteration"," Rewards",93
266," Easy"," Value Iteration"," Rewards",93
267," Easy"," Value Iteration"," Rewards",89
268," Easy"," Value Iteration"," Rewards",91
269," Easy"," Value Iteration"," Rewards",81
270," Easy"," Value Iteration"," Rewards",88
271," Easy"," Value Iteration"," Rewards",91
272," Easy"," Value Iteration"," Rewards",90
273," Easy"," Value Iteration"," Rewards",92
274," Easy"," Value Iteration"," Rewards",91
275," Easy"," Value Iteration"," Rewards",86
276," Easy"," Value Iteration"," Rewards",91
277," Easy"," Value Iteration"," Rewards",93
278," Easy"," Value Iteration"," Rewards",90
279," Easy"," Value Iteration"," Rewards",92
280," Easy"," Value Iteration"," Rewards",88
281," Easy"," Value Iteration"," Rewards",93
282," Easy"," Value Iteration"," Rewards",90
283," Easy"," Value Iteration"," Rewards",93
284," Easy"," Value Iteration"," Rewards",84
285," Easy"," Value Iteration"," Rewards",89
286," Easy"," Value Iteration"," Rewards",87
287," Easy"," Value Iteration"," Rewards",93
288," Easy"," Value Iteration"," Rewards",93
289," Easy"," Value Iteration"," Rewards",91
290," Easy"," Value Iteration"," Rewards",88
291," Easy"," Value Iteration"," Rewards",93
292," Easy"," Value Iteration"," Rewards",93
293," Easy"," Value Iteration"," Rewards",89
294," Easy"," Value Iteration"," Rewards",92
295," Easy"," Value Iteration"," Rewards",92
296," Easy"," Value Iteration"," Rewards",93
297," Easy"," Value Iteration"," Rewards",84
298," Easy"," Value Iteration"," Rewards",92
299," Easy"," Value Iteration"," Rewards",93
300," Easy"," Value Iteration"," Rewards",85
301," Easy"," Value Iteration"," Rewards",91
302," Easy"," Value Iteration"," Rewards",88
303," Easy"," Value Iteration"," Rewards",91
304," Easy"," Value Iteration"," Rewards",89
305," Easy"," Value Iteration"," Rewards",93
306," Easy"," Value Iteration"," Rewards",93
307," Easy"," Value Iteration"," Rewards",93
308," Easy"," Value Iteration"," Rewards",93
309," Easy"," Value Iteration"," Rewards",92
310," Easy"," Value Iteration"," Rewards",93
311," Easy"," Value Iteration"," Rewards",93
312," Easy"," Value Iteration"," Rewards",89
313," Easy"," Value Iteration"," Rewards",88
314," Easy"," Value Iteration"," Rewards",93
315," Easy"," Value Iteration"," Rewards",90
316," Easy"," Value Iteration"," Rewards",81
317," Easy"," Value Iteration"," Rewards",93
318," Easy"," Value Iteration"," Rewards",90
319," Easy"," Value Iteration"," Rewards",91
320," Easy"," Value Iteration"," Rewards",93
321," Easy"," Value Iteration"," Rewards",84
322," Easy"," Value Iteration"," Rewards",88
323," Easy"," Value Iteration"," Rewards",92
324," Easy"," Value Iteration"," Rewards",89
325," Easy"," Value Iteration"," Rewards",91
326," Easy"," Value Iteration"," Rewards",92
327," Easy"," Value Iteration"," Rewards",92
328," Easy"," Value Iteration"," Rewards",88
329," Easy"," Value Iteration"," Rewards",93
330," Easy"," Value Iteration"," Rewards",93
331," Easy"," Value Iteration"," Rewards",93
332," Easy"," Value Iteration"," Rewards",92
333," Easy"," Value Iteration"," Rewards",93
334," Easy"," Value Iteration"," Rewards",93
335," Easy"," Value Iteration"," Rewards",90
336," Easy"," Value Iteration"," Rewards",90
337," Easy"," Value Iteration"," Rewards",91
338," Easy"," Value Iteration"," Rewards",88
339," Easy"," Value Iteration"," Rewards",92
340," Easy"," Value Iteration"," Rewards",90
341," Easy"," Value Iteration"," Rewards",92
342," Easy"," Value Iteration"," Rewards",91
343," Easy"," Value Iteration"," Rewards",93
344," Easy"," Value Iteration"," Rewards",91
345," Easy"," Value Iteration"," Rewards",91
346," Easy"," Value Iteration"," Rewards",93
347," Easy"," Value Iteration"," Rewards",86
348," Easy"," Value Iteration"," Rewards",89
349," Easy"," Value Iteration"," Rewards",93
350," Easy"," Value Iteration"," Rewards",89
351," Easy"," Value Iteration"," Rewards",90
352," Easy"," Value Iteration"," Rewards",90
353," Easy"," Value Iteration"," Rewards",89
354," Easy"," Value Iteration"," Rewards",91
355," Easy"," Value Iteration"," Rewards",90
356," Easy"," Value Iteration"," Rewards",91
357," Easy"," Value Iteration"," Rewards",91
358," Easy"," Value Iteration"," Rewards",89
359," Easy"," Value Iteration"," Rewards",90
360," Easy"," Value Iteration"," Rewards",89
361," Easy"," Value Iteration"," Rewards",92
362," Easy"," Value Iteration"," Rewards",90
363," Easy"," Value Iteration"," Rewards",78
364," Easy"," Value Iteration"," Rewards",90
365," Easy"," Value Iteration"," Rewards",85
366," Easy"," Value Iteration"," Rewards",91
367," Easy"," Value Iteration"," Rewards",93
368," Easy"," Value Iteration"," Rewards",88
369," Easy"," Value Iteration"," Rewards",93
370," Easy"," Value Iteration"," Rewards",87
371," Easy"," Value Iteration"," Rewards",91
372," Easy"," Value Iteration"," Rewards",93
373," Easy"," Value Iteration"," Rewards",93
374," Easy"," Value Iteration"," Rewards",91
375," Easy"," Value Iteration"," Rewards",87
376," Easy"," Value Iteration"," Rewards",89
377," Easy"," Value Iteration"," Rewards",93
378," Easy"," Value Iteration"," Rewards",93
379," Easy"," Value Iteration"," Rewards",92
380," Easy"," Value Iteration"," Rewards",93
381," Easy"," Value Iteration"," Rewards",91
382," Easy"," Value Iteration"," Rewards",92
383," Easy"," Value Iteration"," Rewards",92
384," Easy"," Value Iteration"," Rewards",90
385," Easy"," Value Iteration"," Rewards",88
386," Easy"," Value Iteration"," Rewards",85
387," Easy"," Value Iteration"," Rewards",92
388," Easy"," Value Iteration"," Rewards",91
389," Easy"," Value Iteration"," Rewards",88
390," Easy"," Value Iteration"," Rewards",91
391," Easy"," Value Iteration"," Rewards",87
392," Easy"," Value Iteration"," Rewards",92
393," Easy"," Value Iteration"," Rewards",92
394," Easy"," Value Iteration"," Rewards",92
395," Easy"," Value Iteration"," Rewards",93
396," Easy"," Value Iteration"," Rewards",92
397," Easy"," Value Iteration"," Rewards",92
398," Easy"," Value Iteration"," Rewards",87
399," Easy"," Value Iteration"," Rewards",89
400," Easy"," Value Iteration"," Rewards",92
401," Easy"," Value Iteration"," Rewards",92
402," Easy"," Value Iteration"," Rewards",87
403," Easy"," Value Iteration"," Rewards",91
404," Easy"," Value Iteration"," Rewards",93
405," Easy"," Value Iteration"," Rewards",93
406," Easy"," Value Iteration"," Rewards",93
407," Easy"," Value Iteration"," Rewards",90
408," Easy"," Value Iteration"," Rewards",93
409," Easy"," Value Iteration"," Rewards",93
410," Easy"," Value Iteration"," Rewards",92
411," Easy"," Value Iteration"," Rewards",93
412," Easy"," Value Iteration"," Rewards",89
413," Easy"," Value Iteration"," Rewards",93
414," Easy"," Value Iteration"," Rewards",91
415," Easy"," Value Iteration"," Rewards",88
416," Easy"," Value Iteration"," Rewards",92
417," Easy"," Value Iteration"," Rewards",93
418," Easy"," Value Iteration"," Rewards",92
419," Easy"," Value Iteration"," Rewards",86
420," Easy"," Value Iteration"," Rewards",87
421," Easy"," Value Iteration"," Rewards",93
422," Easy"," Value Iteration"," Rewards",91
423," Easy"," Value Iteration"," Rewards",89
424," Easy"," Value Iteration"," Rewards",91
425," Easy"," Value Iteration"," Rewards",91
426," Easy"," Value Iteration"," Rewards",92
427," Easy"," Value Iteration"," Rewards",93
428," Easy"," Value Iteration"," Rewards",92
429," Easy"," Value Iteration"," Rewards",89
430," Easy"," Value Iteration"," Rewards",88
431," Easy"," Value Iteration"," Rewards",92
432," Easy"," Value Iteration"," Rewards",88
433," Easy"," Value Iteration"," Rewards",91
434," Easy"," Value Iteration"," Rewards",93
435," Easy"," Value Iteration"," Rewards",87
436," Easy"," Value Iteration"," Rewards",88
437," Easy"," Value Iteration"," Rewards",86
438," Easy"," Value Iteration"," Rewards",93
439," Easy"," Value Iteration"," Rewards",90
440," Easy"," Value Iteration"," Rewards",93
441," Easy"," Value Iteration"," Rewards",90
442," Easy"," Value Iteration"," Rewards",88
443," Easy"," Value Iteration"," Rewards",92
444," Easy"," Value Iteration"," Rewards",91
445," Easy"," Value Iteration"," Rewards",93
446," Easy"," Value Iteration"," Rewards",88
447," Easy"," Value Iteration"," Rewards",91
448," Easy"," Value Iteration"," Rewards",92
449," Easy"," Value Iteration"," Rewards",92
450," Easy"," Value Iteration"," Rewards",90
451," Easy"," Value Iteration"," Rewards",88
452," Easy"," Value Iteration"," Rewards",93
453," Easy"," Value Iteration"," Rewards",86
454," Easy"," Value Iteration"," Rewards",92
455," Easy"," Value Iteration"," Rewards",87
456," Easy"," Value Iteration"," Rewards",93
457," Easy"," Value Iteration"," Rewards",90
458," Easy"," Value Iteration"," Rewards",91
459," Easy"," Value Iteration"," Rewards",92
460," Easy"," Value Iteration"," Rewards",93
461," Easy"," Value Iteration"," Rewards",93
462," Easy"," Value Iteration"," Rewards",90
463," Easy"," Value Iteration"," Rewards",91
464," Easy"," Value Iteration"," Rewards",91
465," Easy"," Value Iteration"," Rewards",92
466," Easy"," Value Iteration"," Rewards",91
467," Easy"," Value Iteration"," Rewards",92
468," Easy"," Value Iteration"," Rewards",89
469," Easy"," Value Iteration"," Rewards",90
470," Easy"," Value Iteration"," Rewards",87
471," Easy"," Value Iteration"," Rewards",87
472," Easy"," Value Iteration"," Rewards",91
473," Easy"," Value Iteration"," Rewards",91
474," Easy"," Value Iteration"," Rewards",90
475," Easy"," Value Iteration"," Rewards",85
476," Easy"," Value Iteration"," Rewards",90
477," Easy"," Value Iteration"," Rewards",90
478," Easy"," Value Iteration"," Rewards",90
479," Easy"," Value Iteration"," Rewards",87
480," Easy"," Value Iteration"," Rewards",89
481," Easy"," Value Iteration"," Rewards",93
482," Easy"," Value Iteration"," Rewards",92
483," Easy"," Value Iteration"," Rewards",93
484," Easy"," Value Iteration"," Rewards",92
485," Easy"," Value Iteration"," Rewards",90
486," Easy"," Value Iteration"," Rewards",89
487," Easy"," Value Iteration"," Rewards",93
488," Easy"," Value Iteration"," Rewards",80
489," Easy"," Value Iteration"," Rewards",90
490," Easy"," Value Iteration"," Rewards",92
491," Easy"," Value Iteration"," Rewards",93
492," Easy"," Value Iteration"," Rewards",90
493," Easy"," Value Iteration"," Rewards",92
494," Easy"," Value Iteration"," Rewards",93
495," Easy"," Value Iteration"," Rewards",92
496," Easy"," Value Iteration"," Rewards",89
497," Easy"," Value Iteration"," Rewards",90
498," Easy"," Value Iteration"," Rewards",91
499," Easy"," Value Iteration"," Rewards",89
500," Easy"," Value Iteration"," Rewards",92
501," Easy"," Value Iteration"," Rewards",91
502," Easy"," Value Iteration"," Rewards",90
503," Easy"," Value Iteration"," Rewards",90
504," Easy"," Value Iteration"," Rewards",90
505," Easy"," Value Iteration"," Rewards",90
506," Easy"," Value Iteration"," Rewards",92
507," Easy"," Value Iteration"," Rewards",88
508," Easy"," Value Iteration"," Rewards",90
509," Easy"," Value Iteration"," Rewards",93
510," Easy"," Value Iteration"," Rewards",93
511," Easy"," Value Iteration"," Rewards",93
512," Easy"," Value Iteration"," Rewards",92
513," Easy"," Value Iteration"," Rewards",91
514," Easy"," Value Iteration"," Rewards",93
515," Easy"," Value Iteration"," Rewards",93
516," Easy"," Value Iteration"," Rewards",93
517," Easy"," Value Iteration"," Rewards",86
518," Easy"," Value Iteration"," Rewards",91
519," Easy"," Value Iteration"," Rewards",92
520," Easy"," Value Iteration"," Rewards",93
521," Easy"," Value Iteration"," Rewards",92
522," Easy"," Value Iteration"," Rewards",93
523," Easy"," Value Iteration"," Rewards",93
524," Easy"," Value Iteration"," Rewards",91
525," Easy"," Value Iteration"," Rewards",91
526," Easy"," Value Iteration"," Rewards",89
527," Easy"," Value Iteration"," Rewards",89
528," Easy"," Value Iteration"," Rewards",93
529," Easy"," Value Iteration"," Rewards",91
530," Easy"," Value Iteration"," Rewards",89
531," Easy"," Value Iteration"," Rewards",93
532," Easy"," Value Iteration"," Rewards",91
533," Easy"," Value Iteration"," Rewards",92
534," Easy"," Value Iteration"," Rewards",89
535," Easy"," Value Iteration"," Rewards",92
536," Easy"," Value Iteration"," Rewards",87
537," Easy"," Value Iteration"," Rewards",92
538," Easy"," Value Iteration"," Rewards",90
539," Easy"," Value Iteration"," Rewards",91
540," Easy"," Value Iteration"," Rewards",92
541," Easy"," Value Iteration"," Rewards",88
542," Easy"," Value Iteration"," Rewards",93
543," Easy"," Value Iteration"," Rewards",91
544," Easy"," Value Iteration"," Rewards",92
545," Easy"," Value Iteration"," Rewards",91
546," Easy"," Value Iteration"," Rewards",90
547," Easy"," Value Iteration"," Rewards",91
548," Easy"," Value Iteration"," Rewards",90
549," Easy"," Value Iteration"," Rewards",91
550," Easy"," Value Iteration"," Rewards",86
551," Easy"," Value Iteration"," Rewards",92
552," Easy"," Value Iteration"," Rewards",88
553," Easy"," Value Iteration"," Rewards",93
554," Easy"," Value Iteration"," Rewards",92
555," Easy"," Value Iteration"," Rewards",90
556," Easy"," Value Iteration"," Rewards",93
557," Easy"," Value Iteration"," Rewards",90
558," Easy"," Value Iteration"," Rewards",93
559," Easy"," Value Iteration"," Rewards",92
560," Easy"," Value Iteration"," Rewards",91
561," Easy"," Value Iteration"," Rewards",92
562," Easy"," Value Iteration"," Rewards",91
563," Easy"," Value Iteration"," Rewards",92
564," Easy"," Value Iteration"," Rewards",90
565," Easy"," Value Iteration"," Rewards",92
566," Easy"," Value Iteration"," Rewards",89
567," Easy"," Value Iteration"," Rewards",92
568," Easy"," Value Iteration"," Rewards",93
569," Easy"," Value Iteration"," Rewards",92
570," Easy"," Value Iteration"," Rewards",92
571," Easy"," Value Iteration"," Rewards",90
572," Easy"," Value Iteration"," Rewards",91
573," Easy"," Value Iteration"," Rewards",91
574," Easy"," Value Iteration"," Rewards",93
575," Easy"," Value Iteration"," Rewards",92
576," Easy"," Value Iteration"," Rewards",90
577," Easy"," Value Iteration"," Rewards",93
578," Easy"," Value Iteration"," Rewards",92
579," Easy"," Value Iteration"," Rewards",91
580," Easy"," Value Iteration"," Rewards",93
581," Easy"," Value Iteration"," Rewards",88
582," Easy"," Value Iteration"," Rewards",93
583," Easy"," Value Iteration"," Rewards",91
584," Easy"," Value Iteration"," Rewards",92
585," Easy"," Value Iteration"," Rewards",91
586," Easy"," Value Iteration"," Rewards",89
587," Easy"," Value Iteration"," Rewards",82
588," Easy"," Value Iteration"," Rewards",90
589," Easy"," Value Iteration"," Rewards",93
590," Easy"," Value Iteration"," Rewards",92
591," Easy"," Value Iteration"," Rewards",87
592," Easy"," Value Iteration"," Rewards",93
593," Easy"," Value Iteration"," Rewards",88
594," Easy"," Value Iteration"," Rewards",93
595," Easy"," Value Iteration"," Rewards",91
596," Easy"," Value Iteration"," Rewards",92
597," Easy"," Value Iteration"," Rewards",88
598," Easy"," Value Iteration"," Rewards",92
599," Easy"," Value Iteration"," Rewards",92
600," Easy"," Value Iteration"," Rewards",92
601," Easy"," Value Iteration"," Rewards",93
602," Easy"," Value Iteration"," Rewards",88
603," Easy"," Value Iteration"," Rewards",86
604," Easy"," Value Iteration"," Rewards",91
605," Easy"," Value Iteration"," Rewards",93
606," Easy"," Value Iteration"," Rewards",92
607," Easy"," Value Iteration"," Rewards",92
608," Easy"," Value Iteration"," Rewards",89
609," Easy"," Value Iteration"," Rewards",91
610," Easy"," Value Iteration"," Rewards",92
611," Easy"," Value Iteration"," Rewards",90
612," Easy"," Value Iteration"," Rewards",90
613," Easy"," Value Iteration"," Rewards",93
614," Easy"," Value Iteration"," Rewards",90
615," Easy"," Value Iteration"," Rewards",91
616," Easy"," Value Iteration"," Rewards",92
617," Easy"," Value Iteration"," Rewards",86
618," Easy"," Value Iteration"," Rewards",90
619," Easy"," Value Iteration"," Rewards",90
620," Easy"," Value Iteration"," Rewards",92
621," Easy"," Value Iteration"," Rewards",87
622," Easy"," Value Iteration"," Rewards",92
623," Easy"," Value Iteration"," Rewards",89
624," Easy"," Value Iteration"," Rewards",83
625," Easy"," Value Iteration"," Rewards",91
626," Easy"," Value Iteration"," Rewards",93
627," Easy"," Value Iteration"," Rewards",90
628," Easy"," Value Iteration"," Rewards",91
629," Easy"," Value Iteration"," Rewards",89
630," Easy"," Value Iteration"," Rewards",92
631," Easy"," Value Iteration"," Rewards",91
632," Easy"," Value Iteration"," Rewards",86
633," Easy"," Value Iteration"," Rewards",81
634," Easy"," Value Iteration"," Rewards",92
635," Easy"," Value Iteration"," Rewards",90
636," Easy"," Value Iteration"," Rewards",90
637," Easy"," Value Iteration"," Rewards",90
638," Easy"," Value Iteration"," Rewards",90
639," Easy"," Value Iteration"," Rewards",93
640," Easy"," Value Iteration"," Rewards",93
641," Easy"," Value Iteration"," Rewards",91
642," Easy"," Value Iteration"," Rewards",89
643," Easy"," Value Iteration"," Rewards",92
644," Easy"," Value Iteration"," Rewards",90
645," Easy"," Value Iteration"," Rewards",92
646," Easy"," Value Iteration"," Rewards",93
647," Easy"," Value Iteration"," Rewards",92
648," Easy"," Value Iteration"," Rewards",93
649," Easy"," Value Iteration"," Rewards",90
650," Easy"," Value Iteration"," Rewards",91
651," Easy"," Value Iteration"," Rewards",93
652," Easy"," Value Iteration"," Rewards",90
653," Easy"," Value Iteration"," Rewards",93
654," Easy"," Value Iteration"," Rewards",89
655," Easy"," Value Iteration"," Rewards",90
656," Easy"," Value Iteration"," Rewards",93
657," Easy"," Value Iteration"," Rewards",93
658," Easy"," Value Iteration"," Rewards",91
659," Easy"," Value Iteration"," Rewards",91
660," Easy"," Value Iteration"," Rewards",87
661," Easy"," Value Iteration"," Rewards",90
662," Easy"," Value Iteration"," Rewards",87
663," Easy"," Value Iteration"," Rewards",92
664," Easy"," Value Iteration"," Rewards",88
665," Easy"," Value Iteration"," Rewards",87
666," Easy"," Value Iteration"," Rewards",91
667," Easy"," Value Iteration"," Rewards",90
668," Easy"," Value Iteration"," Rewards",87
669," Easy"," Value Iteration"," Rewards",92
670," Easy"," Value Iteration"," Rewards",92
671," Easy"," Value Iteration"," Rewards",88
672," Easy"," Value Iteration"," Rewards",88
673," Easy"," Value Iteration"," Rewards",91
674," Easy"," Value Iteration"," Rewards",91
675," Easy"," Value Iteration"," Rewards",87
676," Easy"," Value Iteration"," Rewards",91
677," Easy"," Value Iteration"," Rewards",89
678," Easy"," Value Iteration"," Rewards",91
679," Easy"," Value Iteration"," Rewards",92
680," Easy"," Value Iteration"," Rewards",88
681," Easy"," Value Iteration"," Rewards",90
682," Easy"," Value Iteration"," Rewards",93
683," Easy"," Value Iteration"," Rewards",89
684," Easy"," Value Iteration"," Rewards",90
685," Easy"," Value Iteration"," Rewards",92
686," Easy"," Value Iteration"," Rewards",93
687," Easy"," Value Iteration"," Rewards",92
688," Easy"," Value Iteration"," Rewards",86
689," Easy"," Value Iteration"," Rewards",91
690," Easy"," Value Iteration"," Rewards",85
691," Easy"," Value Iteration"," Rewards",91
692," Easy"," Value Iteration"," Rewards",91
693," Easy"," Value Iteration"," Rewards",93
694," Easy"," Value Iteration"," Rewards",86
695," Easy"," Value Iteration"," Rewards",90
696," Easy"," Value Iteration"," Rewards",90
697," Easy"," Value Iteration"," Rewards",90
698," Easy"," Value Iteration"," Rewards",91
699," Easy"," Value Iteration"," Rewards",93
700," Easy"," Value Iteration"," Rewards",93
701," Easy"," Value Iteration"," Rewards",93
702," Easy"," Value Iteration"," Rewards",90
703," Easy"," Value Iteration"," Rewards",93
704," Easy"," Value Iteration"," Rewards",93
705," Easy"," Value Iteration"," Rewards",92
706," Easy"," Value Iteration"," Rewards",92
707," Easy"," Value Iteration"," Rewards",91
708," Easy"," Value Iteration"," Rewards",91
709," Easy"," Value Iteration"," Rewards",91
710," Easy"," Value Iteration"," Rewards",89
711," Easy"," Value Iteration"," Rewards",89
712," Easy"," Value Iteration"," Rewards",85
713," Easy"," Value Iteration"," Rewards",85
714," Easy"," Value Iteration"," Rewards",91
715," Easy"," Value Iteration"," Rewards",93
716," Easy"," Value Iteration"," Rewards",91
717," Easy"," Value Iteration"," Rewards",93
718," Easy"," Value Iteration"," Rewards",91
719," Easy"," Value Iteration"," Rewards",92
720," Easy"," Value Iteration"," Rewards",90
721," Easy"," Value Iteration"," Rewards",93
722," Easy"," Value Iteration"," Rewards",88
723," Easy"," Value Iteration"," Rewards",87
724," Easy"," Value Iteration"," Rewards",92
725," Easy"," Value Iteration"," Rewards",93
726," Easy"," Value Iteration"," Rewards",88
727," Easy"," Value Iteration"," Rewards",92
728," Easy"," Value Iteration"," Rewards",89
729," Easy"," Value Iteration"," Rewards",87
730," Easy"," Value Iteration"," Rewards",92
731," Easy"," Value Iteration"," Rewards",93
732," Easy"," Value Iteration"," Rewards",90
733," Easy"," Value Iteration"," Rewards",92
734," Easy"," Value Iteration"," Rewards",91
735," Easy"," Value Iteration"," Rewards",92
736," Easy"," Value Iteration"," Rewards",90
737," Easy"," Value Iteration"," Rewards",91
738," Easy"," Value Iteration"," Rewards",89
739," Easy"," Value Iteration"," Rewards",91
740," Easy"," Value Iteration"," Rewards",93
741," Easy"," Value Iteration"," Rewards",91
742," Easy"," Value Iteration"," Rewards",86
743," Easy"," Value Iteration"," Rewards",92
744," Easy"," Value Iteration"," Rewards",93
745," Easy"," Value Iteration"," Rewards",91
746," Easy"," Value Iteration"," Rewards",93
747," Easy"," Value Iteration"," Rewards",93
748," Easy"," Value Iteration"," Rewards",86
749," Easy"," Value Iteration"," Rewards",89
750," Easy"," Value Iteration"," Rewards",89
751," Easy"," Value Iteration"," Rewards",88
752," Easy"," Value Iteration"," Rewards",93
753," Easy"," Value Iteration"," Rewards",93
754," Easy"," Value Iteration"," Rewards",88
755," Easy"," Value Iteration"," Rewards",85
756," Easy"," Value Iteration"," Rewards",90
757," Easy"," Value Iteration"," Rewards",88
758," Easy"," Value Iteration"," Rewards",91
759," Easy"," Value Iteration"," Rewards",92
760," Easy"," Value Iteration"," Rewards",90
761," Easy"," Value Iteration"," Rewards",90
762," Easy"," Value Iteration"," Rewards",93
763," Easy"," Value Iteration"," Rewards",91
764," Easy"," Value Iteration"," Rewards",93
765," Easy"," Value Iteration"," Rewards",91
766," Easy"," Value Iteration"," Rewards",91
767," Easy"," Value Iteration"," Rewards",89
768," Easy"," Value Iteration"," Rewards",91
769," Easy"," Value Iteration"," Rewards",92
770," Easy"," Value Iteration"," Rewards",89
771," Easy"," Value Iteration"," Rewards",92
772," Easy"," Value Iteration"," Rewards",92
773," Easy"," Value Iteration"," Rewards",86
774," Easy"," Value Iteration"," Rewards",90
775," Easy"," Value Iteration"," Rewards",80
776," Easy"," Value Iteration"," Rewards",92
777," Easy"," Value Iteration"," Rewards",91
778," Easy"," Value Iteration"," Rewards",92
779," Easy"," Value Iteration"," Rewards",93
780," Easy"," Value Iteration"," Rewards",92
781," Easy"," Value Iteration"," Rewards",90
782," Easy"," Value Iteration"," Rewards",90
